velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,249,250,0.996,0.0004505797847484625
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,248,250,0.992,0.00044877022737999474
11.25,248,250,0.992,0.00044877022737999474
11.5,247,250,0.988,0.00044696067001152704
11.75,247,250,0.988,0.00044696067001152704
12.0,247,250,0.988,0.00044696067001152704
12.25,246,250,0.984,0.0004451511126430593
12.5,246,250,0.984,0.0004451511126430593
12.75,245,250,0.98,0.0004433415552745916
13.0,243,250,0.972,0.00043972244053765613
13.25,241,250,0.964,0.0004361033258007207
13.5,238,250,0.952,0.0004306746536953175
13.75,238,250,0.952,0.0004306746536953175
14.0,238,250,0.952,0.0004306746536953175
14.25,235,250,0.94,0.00042524598158991437
14.5,233,250,0.932,0.00042162686685297897
14.75,232,250,0.928,0.00041981730948451127
15.0,231,250,0.924,0.0004180077521160435
15.25,227,250,0.908,0.00041076952264217266
15.5,225,250,0.9,0.0004071504079052372
15.75,225,250,0.9,0.0004071504079052372
16.0,223,250,0.892,0.00040353129316830175
16.25,222,250,0.888,0.000401721735799834
16.5,220,250,0.88,0.0003981026210628986
16.75,217,250,0.868,0.0003926739489574954
17.0,215,250,0.86,0.00038905483422056
17.25,214,250,0.856,0.00038724527685209223
17.5,214,250,0.856,0.00038724527685209223
17.75,212,250,0.848,0.0003836261621151568
18.0,210,250,0.84,0.0003800070473782214
18.25,207,250,0.828,0.00037457837527281817
18.5,206,250,0.824,0.00037276881790435047
18.75,205,250,0.82,0.0003709592605358827
19.0,204,250,0.816,0.000369149703167415
19.25,196,250,0.784,0.0003546732442196733
19.5,195,250,0.78,0.00035286368685120555
19.75,191,250,0.764,0.0003456254573773347
20.0,190,250,0.76,0.00034381590000886694
20.25,184,250,0.736,0.00033295855579806063
20.5,180,250,0.72,0.0003257203263241897
20.75,177,250,0.708,0.00032029165421878657
21.0,169,250,0.676,0.00030581519527104486
21.25,169,250,0.676,0.00030581519527104486
21.5,161,250,0.644,0.00029133873632330304
21.75,155,250,0.62,0.00028048139211249673
22.0,155,250,0.62,0.00028048139211249673
22.25,152,250,0.608,0.0002750527200070936
22.5,149,250,0.596,0.00026962404790169036
22.75,146,250,0.584,0.0002641953757962872
