velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,248,250,0.992,0.00044877022737999474
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,248,250,0.992,0.00044877022737999474
11.25,248,250,0.992,0.00044877022737999474
11.5,247,250,0.988,0.00044696067001152704
11.75,247,250,0.988,0.00044696067001152704
12.0,247,250,0.988,0.00044696067001152704
12.25,246,250,0.984,0.0004451511126430593
12.5,246,250,0.984,0.0004451511126430593
12.75,244,250,0.976,0.0004415319979061239
13.0,243,250,0.972,0.00043972244053765613
13.25,241,250,0.964,0.0004361033258007207
13.5,238,250,0.952,0.0004306746536953175
13.75,238,250,0.952,0.0004306746536953175
14.0,238,250,0.952,0.0004306746536953175
14.25,235,250,0.94,0.00042524598158991437
14.5,233,250,0.932,0.00042162686685297897
14.75,231,250,0.924,0.0004180077521160435
15.0,229,250,0.916,0.00041438863737910806
15.25,226,250,0.904,0.0004089599652737049
15.5,225,250,0.9,0.0004071504079052372
15.75,224,250,0.896,0.00040534085053676945
16.0,222,250,0.888,0.000401721735799834
16.25,220,250,0.88,0.0003981026210628986
16.5,219,250,0.876,0.00039629306369443084
16.75,216,250,0.864,0.0003908643915890277
17.0,215,250,0.86,0.00038905483422056
17.25,214,250,0.856,0.00038724527685209223
17.5,214,250,0.856,0.00038724527685209223
17.75,212,250,0.848,0.0003836261621151568
18.0,207,250,0.828,0.00037457837527281817
18.25,207,250,0.828,0.00037457837527281817
18.5,205,250,0.82,0.0003709592605358827
18.75,204,250,0.816,0.000369149703167415
19.0,199,250,0.796,0.00036010191632507646
19.25,195,250,0.78,0.00035286368685120555
19.5,192,250,0.768,0.0003474350147458024
19.75,189,250,0.756,0.00034200634264039924
20.0,188,250,0.752,0.0003401967852719315
20.25,182,250,0.728,0.0003293394410611252
20.5,176,250,0.704,0.00031848209685031887
20.75,171,250,0.684,0.00030943431000798026
21.0,167,250,0.668,0.0003021960805341094
21.25,164,250,0.656,0.00029676740842870625
21.5,155,250,0.62,0.00028048139211249673
21.75,154,250,0.616,0.000278671834744029
22.0,152,250,0.608,0.0002750527200070936
22.25,146,250,0.584,0.0002641953757962872
22.5,146,250,0.584,0.0002641953757962872
22.75,146,250,0.584,0.0002641953757962872
