velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,249,250,0.996,0.0004505797847484625
9.5,248,250,0.992,0.00044877022737999474
9.75,248,250,0.992,0.00044877022737999474
10.0,248,250,0.992,0.00044877022737999474
10.25,246,250,0.984,0.0004451511126430593
10.5,246,250,0.984,0.0004451511126430593
10.75,245,250,0.98,0.0004433415552745916
11.0,242,250,0.968,0.00043791288316918843
11.25,241,250,0.964,0.0004361033258007207
11.5,240,250,0.96,0.000434293768432253
11.75,235,250,0.94,0.00042524598158991437
12.0,233,250,0.932,0.00042162686685297897
12.25,230,250,0.92,0.0004161981947475758
12.5,229,250,0.916,0.00041438863737910806
12.75,227,250,0.908,0.00041076952264217266
13.0,222,250,0.888,0.000401721735799834
13.25,222,250,0.888,0.000401721735799834
13.5,218,250,0.872,0.00039448350632596314
13.75,215,250,0.86,0.00038905483422056
14.0,211,250,0.844,0.0003818166047466891
14.25,209,250,0.836,0.0003781974900097536
14.5,204,250,0.816,0.000369149703167415
14.75,202,250,0.808,0.0003655305884304796
15.0,201,250,0.804,0.0003637210310620119
15.25,193,250,0.772,0.00034924457211427015
15.5,188,250,0.752,0.0003401967852719315
15.75,186,250,0.744,0.0003365776705349961
16.0,181,250,0.724,0.0003275298836926575
16.25,176,250,0.704,0.00031848209685031887
16.5,168,250,0.672,0.0003040056379025771
16.75,155,250,0.62,0.00028048139211249673
17.0,154,250,0.616,0.000278671834744029
17.25,149,250,0.596,0.00026962404790169036
17.5,148,250,0.592,0.00026781449053322266
17.75,145,250,0.58,0.0002623858184278195
18.0,143,250,0.572,0.00025876670369088406
18.25,140,250,0.56,0.00025333803158548095
18.5,138,250,0.552,0.0002497189168485455
18.75,135,250,0.54,0.00024429024474314235
19.0,131,250,0.524,0.00023705201526927144
19.25,127,250,0.508,0.00022981378579540055
19.5,125,250,0.5,0.0002261946710584651
19.75,121,250,0.484,0.00021895644158459422
20.0,118,250,0.472,0.00021352776947919104
20.25,116,250,0.464,0.00020990865474225563
20.5,116,250,0.464,0.00020990865474225563
20.75,114,250,0.456,0.00020628954000532018
21.0,111,250,0.444,0.000200860867899917
21.25,111,250,0.444,0.000200860867899917
21.5,110,250,0.44,0.0001990513105314493
21.75,110,250,0.44,0.0001990513105314493
22.0,110,250,0.44,0.0001990513105314493
22.25,105,250,0.42,0.0001900035236891107
22.5,102,250,0.408,0.0001845748515837075
22.75,99,250,0.396,0.00017914617947830438
