velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,249,250,0.996,0.0004505797847484625
10.0,248,250,0.992,0.00044877022737999474
10.25,248,250,0.992,0.00044877022737999474
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,247,250,0.988,0.00044696067001152704
11.25,247,250,0.988,0.00044696067001152704
11.5,246,250,0.984,0.0004451511126430593
11.75,246,250,0.984,0.0004451511126430593
12.0,244,250,0.976,0.0004415319979061239
12.25,243,250,0.972,0.00043972244053765613
12.5,243,250,0.972,0.00043972244053765613
12.75,238,250,0.952,0.0004306746536953175
13.0,238,250,0.952,0.0004306746536953175
13.25,237,250,0.948,0.0004288650963268498
13.5,235,250,0.94,0.00042524598158991437
13.75,234,250,0.936,0.00042343642422144667
14.0,230,250,0.92,0.0004161981947475758
14.25,228,250,0.912,0.00041257908001064036
14.5,227,250,0.908,0.00041076952264217266
14.75,224,250,0.896,0.00040534085053676945
15.0,222,250,0.888,0.000401721735799834
15.25,219,250,0.876,0.00039629306369443084
15.5,217,250,0.868,0.0003926739489574954
15.75,217,250,0.868,0.0003926739489574954
16.0,216,250,0.864,0.0003908643915890277
16.25,215,250,0.86,0.00038905483422056
16.5,213,250,0.852,0.00038543571948362453
16.75,207,250,0.828,0.00037457837527281817
17.0,204,250,0.816,0.000369149703167415
17.25,202,250,0.808,0.0003655305884304796
17.5,201,250,0.804,0.0003637210310620119
17.75,196,250,0.784,0.0003546732442196733
18.0,190,250,0.76,0.00034381590000886694
18.25,188,250,0.752,0.0003401967852719315
18.5,183,250,0.732,0.0003311489984295929
18.75,178,250,0.712,0.00032210121158725427
19.0,175,250,0.7,0.0003166725394818511
19.25,167,250,0.668,0.0003021960805341094
19.5,164,250,0.656,0.00029676740842870625
19.75,158,250,0.632,0.0002859100642178999
20.0,154,250,0.616,0.000278671834744029
20.25,149,250,0.596,0.00026962404790169036
20.5,144,250,0.576,0.00026057626105935176
20.75,142,250,0.568,0.00025695714632241635
21.0,140,250,0.56,0.00025333803158548095
21.25,138,250,0.552,0.0002497189168485455
21.5,135,250,0.54,0.00024429024474314235
21.75,131,250,0.524,0.00023705201526927144
22.0,130,250,0.52,0.0002352424579008037
22.25,127,250,0.508,0.00022981378579540055
22.5,127,250,0.508,0.00022981378579540055
22.75,127,250,0.508,0.00022981378579540055
