velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,250,250,1.0,0.0004523893421169302
10.5,250,250,1.0,0.0004523893421169302
10.75,249,250,0.996,0.0004505797847484625
11.0,249,250,0.996,0.0004505797847484625
11.25,248,250,0.992,0.00044877022737999474
11.5,248,250,0.992,0.00044877022737999474
11.75,248,250,0.992,0.00044877022737999474
12.0,248,250,0.992,0.00044877022737999474
12.25,247,250,0.988,0.00044696067001152704
12.5,247,250,0.988,0.00044696067001152704
12.75,247,250,0.988,0.00044696067001152704
13.0,247,250,0.988,0.00044696067001152704
13.25,247,250,0.988,0.00044696067001152704
13.5,246,250,0.984,0.0004451511126430593
13.75,246,250,0.984,0.0004451511126430593
14.0,243,250,0.972,0.00043972244053765613
14.25,240,250,0.96,0.000434293768432253
14.5,238,250,0.952,0.0004306746536953175
14.75,238,250,0.952,0.0004306746536953175
15.0,237,250,0.948,0.0004288650963268498
15.25,235,250,0.94,0.00042524598158991437
15.5,232,250,0.928,0.00041981730948451127
15.75,232,250,0.928,0.00041981730948451127
16.0,229,250,0.916,0.00041438863737910806
16.25,228,250,0.912,0.00041257908001064036
16.5,225,250,0.9,0.0004071504079052372
16.75,223,250,0.892,0.00040353129316830175
17.0,221,250,0.884,0.0003999121784313663
17.25,220,250,0.88,0.0003981026210628986
17.5,219,250,0.876,0.00039629306369443084
17.75,217,250,0.868,0.0003926739489574954
18.0,215,250,0.86,0.00038905483422056
18.25,214,250,0.856,0.00038724527685209223
18.5,214,250,0.856,0.00038724527685209223
18.75,214,250,0.856,0.00038724527685209223
19.0,210,250,0.84,0.0003800070473782214
19.25,206,250,0.824,0.00037276881790435047
19.5,206,250,0.824,0.00037276881790435047
19.75,201,250,0.804,0.0003637210310620119
20.0,201,250,0.804,0.0003637210310620119
20.25,196,250,0.784,0.0003546732442196733
20.5,194,250,0.776,0.00035105412948273785
20.75,192,250,0.768,0.0003474350147458024
21.0,190,250,0.76,0.00034381590000886694
21.25,188,250,0.752,0.0003401967852719315
21.5,181,250,0.724,0.0003275298836926575
21.75,173,250,0.692,0.00031305342474491566
22.0,173,250,0.692,0.00031305342474491566
22.25,164,250,0.656,0.00029676740842870625
22.5,161,250,0.644,0.00029133873632330304
22.75,158,250,0.632,0.0002859100642178999
