velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,249,250,0.996,0.0004505797847484625
8.5,249,250,0.996,0.0004505797847484625
8.75,248,250,0.992,0.00044877022737999474
9.0,244,250,0.976,0.0004415319979061239
9.25,243,250,0.972,0.00043972244053765613
9.5,241,250,0.964,0.0004361033258007207
9.75,239,250,0.956,0.0004324842110637852
10.0,238,250,0.952,0.0004306746536953175
10.25,236,250,0.944,0.00042705553895838207
10.5,230,250,0.92,0.0004161981947475758
10.75,229,250,0.916,0.00041438863737910806
11.0,218,250,0.872,0.00039448350632596314
11.25,216,250,0.864,0.0003908643915890277
11.5,211,250,0.844,0.0003818166047466891
11.75,205,250,0.82,0.0003709592605358827
12.0,203,250,0.812,0.00036734014579894737
12.25,198,250,0.792,0.00035829235895660876
12.5,198,250,0.792,0.00035829235895660876
12.75,191,250,0.764,0.0003456254573773347
13.0,187,250,0.748,0.0003383872279034638
13.25,185,250,0.74,0.00033476811316652833
13.5,177,250,0.708,0.00032029165421878657
13.75,174,250,0.696,0.0003148629821133834
14.0,165,250,0.66,0.00029857696579717395
14.25,158,250,0.632,0.0002859100642178999
14.5,155,250,0.62,0.00028048139211249673
14.75,150,250,0.6,0.0002714336052701581
15.0,144,250,0.576,0.00026057626105935176
15.25,141,250,0.564,0.0002551475889539486
15.5,135,250,0.54,0.00024429024474314235
15.75,133,250,0.532,0.0002406711300062069
16.0,131,250,0.524,0.00023705201526927144
16.25,129,250,0.516,0.00023343290053233598
16.5,126,250,0.504,0.00022800422842693283
16.75,121,250,0.484,0.00021895644158459422
17.0,116,250,0.464,0.00020990865474225563
17.25,111,250,0.444,0.000200860867899917
17.5,110,250,0.44,0.0001990513105314493
17.75,107,250,0.428,0.00019362263842604612
18.0,105,250,0.42,0.0001900035236891107
18.25,104,250,0.416,0.00018819396632064296
18.5,102,250,0.408,0.0001845748515837075
18.75,102,250,0.408,0.0001845748515837075
19.0,99,250,0.396,0.00017914617947830438
19.25,93,250,0.372,0.00016828883526749804
19.5,92,250,0.368,0.00016647927789903032
19.75,89,250,0.356,0.00016105060579362713
20.0,88,250,0.352,0.00015924104842515943
20.25,84,250,0.336,0.00015200281895128855
20.5,82,250,0.328,0.00014838370421435312
20.75,80,250,0.32,0.00014476458947741767
21.0,80,250,0.32,0.00014476458947741767
21.25,79,250,0.316,0.00014295503210894994
21.5,75,250,0.3,0.00013571680263507906
21.75,73,250,0.292,0.0001320976878981436
22.0,73,250,0.292,0.0001320976878981436
22.25,69,250,0.276,0.00012485945842427275
22.5,68,250,0.272,0.00012304990105580502
22.75,65,250,0.26,0.00011762122895040185
