velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,248,250,0.992,0.00044877022737999474
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,248,250,0.992,0.00044877022737999474
11.25,247,250,0.988,0.00044696067001152704
11.5,247,250,0.988,0.00044696067001152704
11.75,247,250,0.988,0.00044696067001152704
12.0,247,250,0.988,0.00044696067001152704
12.25,246,250,0.984,0.0004451511126430593
12.5,246,250,0.984,0.0004451511126430593
12.75,243,250,0.972,0.00043972244053765613
13.0,241,250,0.964,0.0004361033258007207
13.25,240,250,0.96,0.000434293768432253
13.5,238,250,0.952,0.0004306746536953175
13.75,238,250,0.952,0.0004306746536953175
14.0,237,250,0.948,0.0004288650963268498
14.25,233,250,0.932,0.00042162686685297897
14.5,233,250,0.932,0.00042162686685297897
14.75,229,250,0.916,0.00041438863737910806
15.0,228,250,0.912,0.00041257908001064036
15.25,225,250,0.9,0.0004071504079052372
15.5,224,250,0.896,0.00040534085053676945
15.75,224,250,0.896,0.00040534085053676945
16.0,220,250,0.88,0.0003981026210628986
16.25,219,250,0.876,0.00039629306369443084
16.5,218,250,0.872,0.00039448350632596314
16.75,216,250,0.864,0.0003908643915890277
17.0,214,250,0.856,0.00038724527685209223
17.25,214,250,0.856,0.00038724527685209223
17.5,213,250,0.852,0.00038543571948362453
17.75,210,250,0.84,0.0003800070473782214
18.0,207,250,0.828,0.00037457837527281817
18.25,206,250,0.824,0.00037276881790435047
18.5,203,250,0.812,0.00036734014579894737
18.75,201,250,0.804,0.0003637210310620119
19.0,195,250,0.78,0.00035286368685120555
19.25,192,250,0.768,0.0003474350147458024
19.5,189,250,0.756,0.00034200634264039924
19.75,188,250,0.752,0.0003401967852719315
20.0,184,250,0.736,0.00033295855579806063
20.25,176,250,0.704,0.00031848209685031887
20.5,171,250,0.684,0.00030943431000798026
20.75,168,250,0.672,0.0003040056379025771
21.0,163,250,0.652,0.0002949578510602385
21.25,157,250,0.628,0.0002841005068494322
21.5,155,250,0.62,0.00028048139211249673
21.75,150,250,0.6,0.0002714336052701581
22.0,147,250,0.588,0.00026600493316475496
22.25,144,250,0.576,0.00026057626105935176
22.5,143,250,0.572,0.00025876670369088406
22.75,143,250,0.572,0.00025876670369088406
