velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,248,250,0.992,0.00044877022737999474
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,248,250,0.992,0.00044877022737999474
11.25,247,250,0.988,0.00044696067001152704
11.5,247,250,0.988,0.00044696067001152704
11.75,247,250,0.988,0.00044696067001152704
12.0,246,250,0.984,0.0004451511126430593
12.25,246,250,0.984,0.0004451511126430593
12.5,245,250,0.98,0.0004433415552745916
12.75,243,250,0.972,0.00043972244053765613
13.0,241,250,0.964,0.0004361033258007207
13.25,238,250,0.952,0.0004306746536953175
13.5,238,250,0.952,0.0004306746536953175
13.75,238,250,0.952,0.0004306746536953175
14.0,236,250,0.944,0.00042705553895838207
14.25,233,250,0.932,0.00042162686685297897
14.5,232,250,0.928,0.00041981730948451127
14.75,228,250,0.912,0.00041257908001064036
15.0,228,250,0.912,0.00041257908001064036
15.25,225,250,0.9,0.0004071504079052372
15.5,224,250,0.896,0.00040534085053676945
15.75,223,250,0.892,0.00040353129316830175
16.0,219,250,0.876,0.00039629306369443084
16.25,219,250,0.876,0.00039629306369443084
16.5,216,250,0.864,0.0003908643915890277
16.75,216,250,0.864,0.0003908643915890277
17.0,214,250,0.856,0.00038724527685209223
17.25,213,250,0.852,0.00038543571948362453
17.5,213,250,0.852,0.00038543571948362453
17.75,208,250,0.832,0.0003763879326412859
18.0,206,250,0.824,0.00037276881790435047
18.25,205,250,0.82,0.0003709592605358827
18.5,202,250,0.808,0.0003655305884304796
18.75,197,250,0.788,0.000356482801588141
19.0,194,250,0.776,0.00035105412948273785
19.25,190,250,0.76,0.00034381590000886694
19.5,189,250,0.756,0.00034200634264039924
19.75,185,250,0.74,0.00033476811316652833
20.0,180,250,0.72,0.0003257203263241897
20.25,174,250,0.696,0.0003148629821133834
20.5,168,250,0.672,0.0003040056379025771
20.75,166,250,0.664,0.00030038652316564165
21.0,158,250,0.632,0.0002859100642178999
21.25,157,250,0.628,0.0002841005068494322
21.5,153,250,0.612,0.0002768622773755613
21.75,146,250,0.584,0.0002641953757962872
22.0,145,250,0.58,0.0002623858184278195
22.25,143,250,0.572,0.00025876670369088406
22.5,143,250,0.572,0.00025876670369088406
22.75,141,250,0.564,0.0002551475889539486
