velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,250,250,1.0,0.0004523893421169302
10.5,250,250,1.0,0.0004523893421169302
10.75,250,250,1.0,0.0004523893421169302
11.0,250,250,1.0,0.0004523893421169302
11.25,250,250,1.0,0.0004523893421169302
11.5,250,250,1.0,0.0004523893421169302
11.75,250,250,1.0,0.0004523893421169302
12.0,250,250,1.0,0.0004523893421169302
12.25,250,250,1.0,0.0004523893421169302
12.5,250,250,1.0,0.0004523893421169302
12.75,249,250,0.996,0.0004505797847484625
13.0,249,250,0.996,0.0004505797847484625
13.25,249,250,0.996,0.0004505797847484625
13.5,249,250,0.996,0.0004505797847484625
13.75,249,250,0.996,0.0004505797847484625
14.0,248,250,0.992,0.00044877022737999474
14.25,248,250,0.992,0.00044877022737999474
14.5,248,250,0.992,0.00044877022737999474
14.75,248,250,0.992,0.00044877022737999474
15.0,248,250,0.992,0.00044877022737999474
15.25,248,250,0.992,0.00044877022737999474
15.5,248,250,0.992,0.00044877022737999474
15.75,247,250,0.988,0.00044696067001152704
16.0,247,250,0.988,0.00044696067001152704
16.25,246,250,0.984,0.0004451511126430593
16.5,245,250,0.98,0.0004433415552745916
16.75,244,250,0.976,0.0004415319979061239
17.0,244,250,0.976,0.0004415319979061239
17.25,244,250,0.976,0.0004415319979061239
17.5,244,250,0.976,0.0004415319979061239
17.75,240,250,0.96,0.000434293768432253
18.0,239,250,0.956,0.0004324842110637852
18.25,237,250,0.948,0.0004288650963268498
18.5,234,250,0.936,0.00042343642422144667
18.75,234,250,0.936,0.00042343642422144667
19.0,232,250,0.928,0.00041981730948451127
19.25,230,250,0.92,0.0004161981947475758
19.5,230,250,0.92,0.0004161981947475758
19.75,229,250,0.916,0.00041438863737910806
20.0,227,250,0.908,0.00041076952264217266
20.25,225,250,0.9,0.0004071504079052372
20.5,223,250,0.892,0.00040353129316830175
20.75,221,250,0.884,0.0003999121784313663
21.0,219,250,0.876,0.00039629306369443084
21.25,216,250,0.864,0.0003908643915890277
21.5,215,250,0.86,0.00038905483422056
21.75,210,250,0.84,0.0003800070473782214
22.0,210,250,0.84,0.0003800070473782214
22.25,208,250,0.832,0.0003763879326412859
22.5,208,250,0.832,0.0003763879326412859
22.75,207,250,0.828,0.00037457837527281817
