velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,249,250,0.996,0.0004505797847484625
9.75,248,250,0.992,0.00044877022737999474
10.0,248,250,0.992,0.00044877022737999474
10.25,248,250,0.992,0.00044877022737999474
10.5,247,250,0.988,0.00044696067001152704
10.75,246,250,0.984,0.0004451511126430593
11.0,246,250,0.984,0.0004451511126430593
11.25,246,250,0.984,0.0004451511126430593
11.5,243,250,0.972,0.00043972244053765613
11.75,242,250,0.968,0.00043791288316918843
12.0,242,250,0.968,0.00043791288316918843
12.25,238,250,0.952,0.0004306746536953175
12.5,238,250,0.952,0.0004306746536953175
12.75,235,250,0.94,0.00042524598158991437
13.0,233,250,0.932,0.00042162686685297897
13.25,232,250,0.928,0.00041981730948451127
13.5,227,250,0.908,0.00041076952264217266
13.75,225,250,0.9,0.0004071504079052372
14.0,223,250,0.892,0.00040353129316830175
14.25,221,250,0.884,0.0003999121784313663
14.5,218,250,0.872,0.00039448350632596314
14.75,218,250,0.872,0.00039448350632596314
15.0,218,250,0.872,0.00039448350632596314
15.25,216,250,0.864,0.0003908643915890277
15.5,210,250,0.84,0.0003800070473782214
15.75,208,250,0.832,0.0003763879326412859
16.0,203,250,0.812,0.00036734014579894737
16.25,201,250,0.804,0.0003637210310620119
16.5,196,250,0.784,0.0003546732442196733
16.75,191,250,0.764,0.0003456254573773347
17.0,189,250,0.756,0.00034200634264039924
17.25,183,250,0.732,0.0003311489984295929
17.5,177,250,0.708,0.00032029165421878657
17.75,172,250,0.688,0.00031124386737644796
18.0,167,250,0.668,0.0003021960805341094
18.25,164,250,0.656,0.00029676740842870625
18.5,155,250,0.62,0.00028048139211249673
18.75,153,250,0.612,0.0002768622773755613
19.0,146,250,0.584,0.0002641953757962872
19.25,143,250,0.572,0.00025876670369088406
19.5,143,250,0.572,0.00025876670369088406
19.75,140,250,0.56,0.00025333803158548095
20.0,137,250,0.548,0.00024790935948007775
20.25,133,250,0.532,0.0002406711300062069
20.5,130,250,0.52,0.0002352424579008037
20.75,129,250,0.516,0.00023343290053233598
21.0,127,250,0.508,0.00022981378579540055
21.25,126,250,0.504,0.00022800422842693283
21.5,122,250,0.488,0.00022076599895306194
21.75,117,250,0.468,0.00021171821211072334
22.0,115,250,0.46,0.0002080990973737879
22.25,114,250,0.456,0.00020628954000532018
22.5,113,250,0.452,0.00020447998263685245
22.75,112,250,0.448,0.00020267042526838473
