velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,250,250,1.0,0.0004523893421169302
10.5,250,250,1.0,0.0004523893421169302
10.75,250,250,1.0,0.0004523893421169302
11.0,250,250,1.0,0.0004523893421169302
11.25,250,250,1.0,0.0004523893421169302
11.5,249,250,0.996,0.0004505797847484625
11.75,249,250,0.996,0.0004505797847484625
12.0,249,250,0.996,0.0004505797847484625
12.25,248,250,0.992,0.00044877022737999474
12.5,248,250,0.992,0.00044877022737999474
12.75,248,250,0.992,0.00044877022737999474
13.0,248,250,0.992,0.00044877022737999474
13.25,248,250,0.992,0.00044877022737999474
13.5,247,250,0.988,0.00044696067001152704
13.75,247,250,0.988,0.00044696067001152704
14.0,247,250,0.988,0.00044696067001152704
14.25,247,250,0.988,0.00044696067001152704
14.5,247,250,0.988,0.00044696067001152704
14.75,246,250,0.984,0.0004451511126430593
15.0,245,250,0.98,0.0004433415552745916
15.25,244,250,0.976,0.0004415319979061239
15.5,242,250,0.968,0.00043791288316918843
15.75,241,250,0.964,0.0004361033258007207
16.0,237,250,0.948,0.0004288650963268498
16.25,235,250,0.94,0.00042524598158991437
16.5,232,250,0.928,0.00041981730948451127
16.75,229,250,0.916,0.00041438863737910806
17.0,229,250,0.916,0.00041438863737910806
17.25,229,250,0.916,0.00041438863737910806
17.5,229,250,0.916,0.00041438863737910806
17.75,226,250,0.904,0.0004089599652737049
18.0,222,250,0.888,0.000401721735799834
18.25,221,250,0.884,0.0003999121784313663
18.5,220,250,0.88,0.0003981026210628986
18.75,220,250,0.88,0.0003981026210628986
19.0,216,250,0.864,0.0003908643915890277
19.25,215,250,0.86,0.00038905483422056
19.5,215,250,0.86,0.00038905483422056
19.75,212,250,0.848,0.0003836261621151568
20.0,212,250,0.848,0.0003836261621151568
20.25,209,250,0.836,0.0003781974900097536
20.5,207,250,0.828,0.00037457837527281817
20.75,206,250,0.824,0.00037276881790435047
21.0,202,250,0.808,0.0003655305884304796
21.25,199,250,0.796,0.00036010191632507646
21.5,196,250,0.784,0.0003546732442196733
21.75,195,250,0.78,0.00035286368685120555
22.0,191,250,0.764,0.0003456254573773347
22.25,190,250,0.76,0.00034381590000886694
22.5,189,250,0.756,0.00034200634264039924
22.75,183,250,0.732,0.0003311489984295929
