velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,249,250,0.996,0.0004505797847484625
10.25,248,250,0.992,0.00044877022737999474
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,248,250,0.992,0.00044877022737999474
11.25,247,250,0.988,0.00044696067001152704
11.5,247,250,0.988,0.00044696067001152704
11.75,247,250,0.988,0.00044696067001152704
12.0,246,250,0.984,0.0004451511126430593
12.25,246,250,0.984,0.0004451511126430593
12.5,245,250,0.98,0.0004433415552745916
12.75,243,250,0.972,0.00043972244053765613
13.0,241,250,0.964,0.0004361033258007207
13.25,238,250,0.952,0.0004306746536953175
13.5,238,250,0.952,0.0004306746536953175
13.75,238,250,0.952,0.0004306746536953175
14.0,235,250,0.94,0.00042524598158991437
14.25,233,250,0.932,0.00042162686685297897
14.5,231,250,0.924,0.0004180077521160435
14.75,228,250,0.912,0.00041257908001064036
15.0,227,250,0.908,0.00041076952264217266
15.25,225,250,0.9,0.0004071504079052372
15.5,223,250,0.892,0.00040353129316830175
15.75,221,250,0.884,0.0003999121784313663
16.0,219,250,0.876,0.00039629306369443084
16.25,219,250,0.876,0.00039629306369443084
16.5,216,250,0.864,0.0003908643915890277
16.75,215,250,0.86,0.00038905483422056
17.0,214,250,0.856,0.00038724527685209223
17.25,213,250,0.852,0.00038543571948362453
17.5,212,250,0.848,0.0003836261621151568
17.75,207,250,0.828,0.00037457837527281817
18.0,205,250,0.82,0.0003709592605358827
18.25,204,250,0.816,0.000369149703167415
18.5,198,250,0.792,0.00035829235895660876
18.75,195,250,0.78,0.00035286368685120555
19.0,192,250,0.768,0.0003474350147458024
19.25,189,250,0.756,0.00034200634264039924
19.5,187,250,0.748,0.0003383872279034638
19.75,181,250,0.724,0.0003275298836926575
20.0,179,250,0.716,0.000323910768955722
20.25,171,250,0.684,0.00030943431000798026
20.5,165,250,0.66,0.00029857696579717395
20.75,163,250,0.652,0.0002949578510602385
21.0,157,250,0.628,0.0002841005068494322
21.25,155,250,0.62,0.00028048139211249673
21.5,149,250,0.596,0.00026962404790169036
21.75,145,250,0.58,0.0002623858184278195
22.0,143,250,0.572,0.00025876670369088406
22.25,143,250,0.572,0.00025876670369088406
22.5,142,250,0.568,0.00025695714632241635
22.75,136,250,0.544,0.00024609980211161005
