velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,237,250,0.948,0.0004288650963268498
23.25,237,250,0.948,0.0004288650963268498
23.5,234,250,0.936,0.00042343642422144667
23.75,233,250,0.932,0.00042162686685297897
24.0,229,250,0.916,0.00041438863737910806
24.25,226,250,0.904,0.0004089599652737049
24.5,223,250,0.892,0.00040353129316830175
24.75,219,250,0.876,0.00039629306369443084
25.0,219,250,0.876,0.00039629306369443084
25.25,217,250,0.868,0.0003926739489574954
25.5,213,250,0.852,0.00038543571948362453
25.75,210,250,0.84,0.0003800070473782214
26.0,206,250,0.824,0.00037276881790435047
26.25,202,250,0.808,0.0003655305884304796
26.5,191,250,0.764,0.0003456254573773347
26.75,184,250,0.736,0.00033295855579806063
27.0,183,250,0.732,0.0003311489984295929
27.25,179,250,0.716,0.000323910768955722
27.5,178,250,0.712,0.00032210121158725427
27.75,173,250,0.692,0.00031305342474491566
28.0,166,250,0.664,0.00030038652316564165
28.25,165,250,0.66,0.00029857696579717395
28.5,157,250,0.628,0.0002841005068494322
28.75,154,250,0.616,0.000278671834744029
29.0,146,250,0.584,0.0002641953757962872
29.25,142,250,0.568,0.00025695714632241635
29.5,139,250,0.556,0.0002515284742170132
29.75,134,250,0.536,0.0002424806873746746
30.0,132,250,0.528,0.00023886157263773916
30.25,124,250,0.496,0.00022438511368999737
30.5,119,250,0.476,0.00021533732684765876
30.75,117,250,0.468,0.00021171821211072334
31.0,113,250,0.452,0.00020447998263685245
31.25,108,250,0.432,0.00019543219579451384
31.5,103,250,0.412,0.00018638440895217523
31.75,94,250,0.376,0.00017009839263596574
32.0,89,250,0.356,0.00016105060579362713
32.25,82,250,0.328,0.00014838370421435312
32.5,78,250,0.312,0.00014114547474048221
32.75,76,250,0.304,0.0001375263600035468
33.0,75,250,0.3,0.00013571680263507906
33.25,71,250,0.284,0.00012847857316120818
33.5,66,250,0.264,0.00011943078631886958
33.75,60,250,0.24,0.00010857344210806324
34.0,56,250,0.224,0.00010133521263419236
34.25,52,250,0.208,9.409698316032148e-05
34.5,52,250,0.208,9.409698316032148e-05
34.75,50,250,0.2,9.047786842338604e-05
35.0,48,250,0.192,8.68587536864506e-05
35.25,44,250,0.176,7.962052421257972e-05
35.5,41,250,0.164,7.419185210717656e-05
35.75,36,250,0.144,6.514406526483794e-05
36.0,35,250,0.14,6.333450789637024e-05
36.25,33,250,0.132,5.971539315943479e-05
36.5,31,250,0.124,5.609627842249934e-05
36.75,28,250,0.112,5.066760631709618e-05
37.0,26,250,0.104,4.704849158016074e-05
37.25,23,250,0.092,4.161981947475758e-05
37.5,22,250,0.088,3.981026210628986e-05
37.75,19,250,0.076,3.43815900008867e-05
38.0,18,250,0.072,3.257203263241897e-05
38.25,17,250,0.068,3.0762475263951256e-05
38.5,13,250,0.052,2.352424579008037e-05
38.75,10,250,0.04,1.809557368467721e-05
39.0,9,250,0.036,1.6286016316209485e-05
39.25,6,250,0.024,1.0857344210806325e-05
39.5,6,250,0.024,1.0857344210806325e-05
39.75,4,250,0.016,7.238229473870883e-06
40.0,3,250,0.012,5.428672105403162e-06
40.25,2,250,0.008,3.6191147369354415e-06
40.5,1,250,0.004,1.8095573684677207e-06
40.75,0,250,0.0,0.0
41.0,0,250,0.0,0.0
