velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,249,250,0.996,0.0004505797847484625
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,248,250,0.992,0.00044877022737999474
11.25,248,250,0.992,0.00044877022737999474
11.5,247,250,0.988,0.00044696067001152704
11.75,247,250,0.988,0.00044696067001152704
12.0,247,250,0.988,0.00044696067001152704
12.25,247,250,0.988,0.00044696067001152704
12.5,246,250,0.984,0.0004451511126430593
12.75,246,250,0.984,0.0004451511126430593
13.0,244,250,0.976,0.0004415319979061239
13.25,243,250,0.972,0.00043972244053765613
13.5,240,250,0.96,0.000434293768432253
13.75,238,250,0.952,0.0004306746536953175
14.0,238,250,0.952,0.0004306746536953175
14.25,238,250,0.952,0.0004306746536953175
14.5,234,250,0.936,0.00042343642422144667
14.75,233,250,0.932,0.00042162686685297897
15.0,231,250,0.924,0.0004180077521160435
15.25,228,250,0.912,0.00041257908001064036
15.5,225,250,0.9,0.0004071504079052372
15.75,225,250,0.9,0.0004071504079052372
16.0,224,250,0.896,0.00040534085053676945
16.25,223,250,0.892,0.00040353129316830175
16.5,221,250,0.884,0.0003999121784313663
16.75,219,250,0.876,0.00039629306369443084
17.0,217,250,0.868,0.0003926739489574954
17.25,214,250,0.856,0.00038724527685209223
17.5,214,250,0.856,0.00038724527685209223
17.75,212,250,0.848,0.0003836261621151568
18.0,211,250,0.844,0.0003818166047466891
18.25,210,250,0.84,0.0003800070473782214
18.5,207,250,0.828,0.00037457837527281817
18.75,206,250,0.824,0.00037276881790435047
19.0,205,250,0.82,0.0003709592605358827
19.25,203,250,0.812,0.00036734014579894737
19.5,199,250,0.796,0.00036010191632507646
19.75,195,250,0.78,0.00035286368685120555
20.0,194,250,0.776,0.00035105412948273785
20.25,187,250,0.748,0.0003383872279034638
20.5,184,250,0.736,0.00033295855579806063
20.75,182,250,0.728,0.0003293394410611252
21.0,175,250,0.7,0.0003166725394818511
21.25,169,250,0.676,0.00030581519527104486
21.5,164,250,0.656,0.00029676740842870625
21.75,161,250,0.644,0.00029133873632330304
22.0,159,250,0.636,0.00028771962158636764
22.25,156,250,0.624,0.00028229094948096443
22.5,153,250,0.612,0.0002768622773755613
22.75,149,250,0.596,0.00026962404790169036
