velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,249,250,0.996,0.0004505797847484625
10.0,249,250,0.996,0.0004505797847484625
10.25,248,250,0.992,0.00044877022737999474
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,247,250,0.988,0.00044696067001152704
11.25,247,250,0.988,0.00044696067001152704
11.5,247,250,0.988,0.00044696067001152704
11.75,246,250,0.984,0.0004451511126430593
12.0,246,250,0.984,0.0004451511126430593
12.25,243,250,0.972,0.00043972244053765613
12.5,243,250,0.972,0.00043972244053765613
12.75,241,250,0.964,0.0004361033258007207
13.0,238,250,0.952,0.0004306746536953175
13.25,238,250,0.952,0.0004306746536953175
13.5,237,250,0.948,0.0004288650963268498
13.75,235,250,0.94,0.00042524598158991437
14.0,233,250,0.932,0.00042162686685297897
14.25,229,250,0.916,0.00041438863737910806
14.5,228,250,0.912,0.00041257908001064036
14.75,227,250,0.908,0.00041076952264217266
15.0,226,250,0.904,0.0004089599652737049
15.25,221,250,0.884,0.0003999121784313663
15.5,219,250,0.876,0.00039629306369443084
15.75,219,250,0.876,0.00039629306369443084
16.0,218,250,0.872,0.00039448350632596314
16.25,216,250,0.864,0.0003908643915890277
16.5,215,250,0.86,0.00038905483422056
16.75,212,250,0.848,0.0003836261621151568
17.0,210,250,0.84,0.0003800070473782214
17.25,206,250,0.824,0.00037276881790435047
17.5,204,250,0.816,0.000369149703167415
17.75,202,250,0.808,0.0003655305884304796
18.0,198,250,0.792,0.00035829235895660876
18.25,195,250,0.78,0.00035286368685120555
18.5,189,250,0.756,0.00034200634264039924
18.75,188,250,0.752,0.0003401967852719315
19.0,182,250,0.728,0.0003293394410611252
19.25,177,250,0.708,0.00032029165421878657
19.5,177,250,0.708,0.00032029165421878657
19.75,169,250,0.676,0.00030581519527104486
20.0,165,250,0.66,0.00029857696579717395
20.25,155,250,0.62,0.00028048139211249673
20.5,153,250,0.612,0.0002768622773755613
20.75,149,250,0.596,0.00026962404790169036
21.0,146,250,0.584,0.0002641953757962872
21.25,143,250,0.572,0.00025876670369088406
21.5,139,250,0.556,0.0002515284742170132
21.75,138,250,0.552,0.0002497189168485455
22.0,136,250,0.544,0.00024609980211161005
22.25,132,250,0.528,0.00023886157263773916
22.5,132,250,0.528,0.00023886157263773916
22.75,128,250,0.512,0.00023162334316386825
