velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,249,250,0.996,0.0004505797847484625
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,248,250,0.992,0.00044877022737999474
11.25,248,250,0.992,0.00044877022737999474
11.5,247,250,0.988,0.00044696067001152704
11.75,247,250,0.988,0.00044696067001152704
12.0,247,250,0.988,0.00044696067001152704
12.25,247,250,0.988,0.00044696067001152704
12.5,246,250,0.984,0.0004451511126430593
12.75,245,250,0.98,0.0004433415552745916
13.0,244,250,0.976,0.0004415319979061239
13.25,241,250,0.964,0.0004361033258007207
13.5,239,250,0.956,0.0004324842110637852
13.75,238,250,0.952,0.0004306746536953175
14.0,238,250,0.952,0.0004306746536953175
14.25,238,250,0.952,0.0004306746536953175
14.5,234,250,0.936,0.00042343642422144667
14.75,233,250,0.932,0.00042162686685297897
15.0,231,250,0.924,0.0004180077521160435
15.25,227,250,0.908,0.00041076952264217266
15.5,225,250,0.9,0.0004071504079052372
15.75,225,250,0.9,0.0004071504079052372
16.0,224,250,0.896,0.00040534085053676945
16.25,223,250,0.892,0.00040353129316830175
16.5,220,250,0.88,0.0003981026210628986
16.75,219,250,0.876,0.00039629306369443084
17.0,217,250,0.868,0.0003926739489574954
17.25,214,250,0.856,0.00038724527685209223
17.5,214,250,0.856,0.00038724527685209223
17.75,212,250,0.848,0.0003836261621151568
18.0,211,250,0.844,0.0003818166047466891
18.25,210,250,0.84,0.0003800070473782214
18.5,207,250,0.828,0.00037457837527281817
18.75,206,250,0.824,0.00037276881790435047
19.0,204,250,0.816,0.000369149703167415
19.25,202,250,0.808,0.0003655305884304796
19.5,197,250,0.788,0.000356482801588141
19.75,195,250,0.78,0.00035286368685120555
20.0,192,250,0.768,0.0003474350147458024
20.25,187,250,0.748,0.0003383872279034638
20.5,184,250,0.736,0.00033295855579806063
20.75,181,250,0.724,0.0003275298836926575
21.0,172,250,0.688,0.00031124386737644796
21.25,168,250,0.672,0.0003040056379025771
21.5,163,250,0.652,0.0002949578510602385
21.75,159,250,0.636,0.00028771962158636764
22.0,157,250,0.628,0.0002841005068494322
22.25,154,250,0.616,0.000278671834744029
22.5,153,250,0.612,0.0002768622773755613
22.75,148,250,0.592,0.00026781449053322266
