velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,249,250,0.996,0.0004505797847484625
8.5,248,250,0.992,0.00044877022737999474
8.75,248,250,0.992,0.00044877022737999474
9.0,246,250,0.984,0.0004451511126430593
9.25,245,250,0.98,0.0004433415552745916
9.5,243,250,0.972,0.00043972244053765613
9.75,242,250,0.968,0.00043791288316918843
10.0,242,250,0.968,0.00043791288316918843
10.25,240,250,0.96,0.000434293768432253
10.5,238,250,0.952,0.0004306746536953175
10.75,238,250,0.952,0.0004306746536953175
11.0,234,250,0.936,0.00042343642422144667
11.25,234,250,0.936,0.00042343642422144667
11.5,232,250,0.928,0.00041981730948451127
11.75,230,250,0.92,0.0004161981947475758
12.0,229,250,0.916,0.00041438863737910806
12.25,222,250,0.888,0.000401721735799834
12.5,220,250,0.88,0.0003981026210628986
12.75,217,250,0.868,0.0003926739489574954
13.0,214,250,0.856,0.00038724527685209223
13.25,212,250,0.848,0.0003836261621151568
13.5,209,250,0.836,0.0003781974900097536
13.75,207,250,0.828,0.00037457837527281817
14.0,201,250,0.804,0.0003637210310620119
14.25,194,250,0.776,0.00035105412948273785
14.5,194,250,0.776,0.00035105412948273785
14.75,191,250,0.764,0.0003456254573773347
15.0,189,250,0.756,0.00034200634264039924
15.25,185,250,0.74,0.00033476811316652833
15.5,181,250,0.724,0.0003275298836926575
15.75,179,250,0.716,0.000323910768955722
16.0,173,250,0.692,0.00031305342474491566
16.25,168,250,0.672,0.0003040056379025771
16.5,162,250,0.648,0.0002931482936917708
16.75,153,250,0.612,0.0002768622773755613
17.0,147,250,0.588,0.00026600493316475496
17.25,143,250,0.572,0.00025876670369088406
17.5,142,250,0.568,0.00025695714632241635
17.75,141,250,0.564,0.0002551475889539486
18.0,137,250,0.548,0.00024790935948007775
18.25,134,250,0.536,0.0002424806873746746
18.5,128,250,0.512,0.00023162334316386825
18.75,125,250,0.5,0.0002261946710584651
19.0,121,250,0.484,0.00021895644158459422
19.25,116,250,0.464,0.00020990865474225563
19.5,115,250,0.46,0.0002080990973737879
19.75,112,250,0.448,0.00020267042526838473
20.0,111,250,0.444,0.000200860867899917
20.25,109,250,0.436,0.00019724175316298157
20.5,108,250,0.432,0.00019543219579451384
20.75,106,250,0.424,0.0001918130810575784
21.0,102,250,0.408,0.0001845748515837075
21.25,102,250,0.408,0.0001845748515837075
21.5,100,250,0.4,0.00018095573684677208
21.75,100,250,0.4,0.00018095573684677208
22.0,99,250,0.396,0.00017914617947830438
22.25,99,250,0.396,0.00017914617947830438
22.5,98,250,0.392,0.00017733662210983665
22.75,97,250,0.388,0.00017552706474136892
