velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,249,250,0.996,0.0004505797847484625
10.25,248,250,0.992,0.00044877022737999474
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,247,250,0.988,0.00044696067001152704
11.25,247,250,0.988,0.00044696067001152704
11.5,247,250,0.988,0.00044696067001152704
11.75,246,250,0.984,0.0004451511126430593
12.0,246,250,0.984,0.0004451511126430593
12.25,245,250,0.98,0.0004433415552745916
12.5,243,250,0.972,0.00043972244053765613
12.75,243,250,0.972,0.00043972244053765613
13.0,238,250,0.952,0.0004306746536953175
13.25,238,250,0.952,0.0004306746536953175
13.5,238,250,0.952,0.0004306746536953175
13.75,237,250,0.948,0.0004288650963268498
14.0,235,250,0.94,0.00042524598158991437
14.25,230,250,0.92,0.0004161981947475758
14.5,229,250,0.916,0.00041438863737910806
14.75,227,250,0.908,0.00041076952264217266
15.0,227,250,0.908,0.00041076952264217266
15.25,225,250,0.9,0.0004071504079052372
15.5,220,250,0.88,0.0003981026210628986
15.75,219,250,0.876,0.00039629306369443084
16.0,219,250,0.876,0.00039629306369443084
16.25,218,250,0.872,0.00039448350632596314
16.5,216,250,0.864,0.0003908643915890277
16.75,214,250,0.856,0.00038724527685209223
17.0,213,250,0.852,0.00038543571948362453
17.25,210,250,0.84,0.0003800070473782214
17.5,207,250,0.828,0.00037457837527281817
17.75,204,250,0.816,0.000369149703167415
18.0,202,250,0.808,0.0003655305884304796
18.25,201,250,0.804,0.0003637210310620119
18.5,195,250,0.78,0.00035286368685120555
18.75,191,250,0.764,0.0003456254573773347
19.0,188,250,0.752,0.0003401967852719315
19.25,184,250,0.736,0.00033295855579806063
19.5,179,250,0.716,0.000323910768955722
19.75,177,250,0.708,0.00032029165421878657
20.0,173,250,0.692,0.00031305342474491566
20.25,167,250,0.668,0.0003021960805341094
20.5,157,250,0.628,0.0002841005068494322
20.75,154,250,0.616,0.000278671834744029
21.0,151,250,0.604,0.0002732431626386258
21.25,149,250,0.596,0.00026962404790169036
21.5,145,250,0.58,0.0002623858184278195
21.75,142,250,0.568,0.00025695714632241635
22.0,141,250,0.564,0.0002551475889539486
22.25,137,250,0.548,0.00024790935948007775
22.5,136,250,0.544,0.00024609980211161005
22.75,132,250,0.528,0.00023886157263773916
