velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,250,250,1.0,0.0004523893421169302
10.0,250,250,1.0,0.0004523893421169302
10.25,250,250,1.0,0.0004523893421169302
10.5,250,250,1.0,0.0004523893421169302
10.75,250,250,1.0,0.0004523893421169302
11.0,250,250,1.0,0.0004523893421169302
11.25,250,250,1.0,0.0004523893421169302
11.5,250,250,1.0,0.0004523893421169302
11.75,250,250,1.0,0.0004523893421169302
12.0,249,250,0.996,0.0004505797847484625
12.25,249,250,0.996,0.0004505797847484625
12.5,249,250,0.996,0.0004505797847484625
12.75,249,250,0.996,0.0004505797847484625
13.0,248,250,0.992,0.00044877022737999474
13.25,248,250,0.992,0.00044877022737999474
13.5,248,250,0.992,0.00044877022737999474
13.75,248,250,0.992,0.00044877022737999474
14.0,248,250,0.992,0.00044877022737999474
14.25,248,250,0.992,0.00044877022737999474
14.5,247,250,0.988,0.00044696067001152704
14.75,247,250,0.988,0.00044696067001152704
15.0,247,250,0.988,0.00044696067001152704
15.25,247,250,0.988,0.00044696067001152704
15.5,247,250,0.988,0.00044696067001152704
15.75,245,250,0.98,0.0004433415552745916
16.0,244,250,0.976,0.0004415319979061239
16.25,244,250,0.976,0.0004415319979061239
16.5,243,250,0.972,0.00043972244053765613
16.75,242,250,0.968,0.00043791288316918843
17.0,242,250,0.968,0.00043791288316918843
17.25,237,250,0.948,0.0004288650963268498
17.5,233,250,0.932,0.00042162686685297897
17.75,231,250,0.924,0.0004180077521160435
18.0,229,250,0.916,0.00041438863737910806
18.25,229,250,0.916,0.00041438863737910806
18.5,228,250,0.912,0.00041257908001064036
18.75,227,250,0.908,0.00041076952264217266
19.0,226,250,0.904,0.0004089599652737049
19.25,223,250,0.892,0.00040353129316830175
19.5,222,250,0.888,0.000401721735799834
19.75,219,250,0.876,0.00039629306369443084
20.0,218,250,0.872,0.00039448350632596314
20.25,217,250,0.868,0.0003926739489574954
20.5,215,250,0.86,0.00038905483422056
20.75,215,250,0.86,0.00038905483422056
21.0,212,250,0.848,0.0003836261621151568
21.25,210,250,0.84,0.0003800070473782214
21.5,205,250,0.82,0.0003709592605358827
21.75,203,250,0.812,0.00036734014579894737
22.0,202,250,0.808,0.0003655305884304796
22.25,199,250,0.796,0.00036010191632507646
22.5,197,250,0.788,0.000356482801588141
22.75,195,250,0.78,0.00035286368685120555
