velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,249,250,0.996,0.0004505797847484625
10.0,249,250,0.996,0.0004505797847484625
10.25,248,250,0.992,0.00044877022737999474
10.5,248,250,0.992,0.00044877022737999474
10.75,248,250,0.992,0.00044877022737999474
11.0,247,250,0.988,0.00044696067001152704
11.25,247,250,0.988,0.00044696067001152704
11.5,246,250,0.984,0.0004451511126430593
11.75,246,250,0.984,0.0004451511126430593
12.0,245,250,0.98,0.0004433415552745916
12.25,243,250,0.972,0.00043972244053765613
12.5,243,250,0.972,0.00043972244053765613
12.75,238,250,0.952,0.0004306746536953175
13.0,238,250,0.952,0.0004306746536953175
13.25,238,250,0.952,0.0004306746536953175
13.5,236,250,0.944,0.00042705553895838207
13.75,235,250,0.94,0.00042524598158991437
14.0,230,250,0.92,0.0004161981947475758
14.25,228,250,0.912,0.00041257908001064036
14.5,227,250,0.908,0.00041076952264217266
14.75,227,250,0.908,0.00041076952264217266
15.0,224,250,0.896,0.00040534085053676945
15.25,219,250,0.876,0.00039629306369443084
15.5,219,250,0.876,0.00039629306369443084
15.75,218,250,0.872,0.00039448350632596314
16.0,216,250,0.864,0.0003908643915890277
16.25,216,250,0.864,0.0003908643915890277
16.5,215,250,0.86,0.00038905483422056
16.75,210,250,0.84,0.0003800070473782214
17.0,209,250,0.836,0.0003781974900097536
17.25,203,250,0.812,0.00036734014579894737
17.5,203,250,0.812,0.00036734014579894737
17.75,200,250,0.8,0.00036191147369354416
18.0,195,250,0.78,0.00035286368685120555
18.25,190,250,0.76,0.00034381590000886694
18.5,187,250,0.748,0.0003383872279034638
18.75,184,250,0.736,0.00033295855579806063
19.0,177,250,0.708,0.00032029165421878657
19.25,174,250,0.696,0.0003148629821133834
19.5,172,250,0.688,0.00031124386737644796
19.75,163,250,0.652,0.0002949578510602385
20.0,159,250,0.636,0.00028771962158636764
20.25,152,250,0.608,0.0002750527200070936
20.5,149,250,0.596,0.00026962404790169036
20.75,146,250,0.584,0.0002641953757962872
21.0,142,250,0.568,0.00025695714632241635
21.25,139,250,0.556,0.0002515284742170132
21.5,138,250,0.552,0.0002497189168485455
21.75,137,250,0.548,0.00024790935948007775
22.0,133,250,0.532,0.0002406711300062069
22.25,130,250,0.52,0.0002352424579008037
22.5,127,250,0.508,0.00022981378579540055
22.75,127,250,0.508,0.00022981378579540055
