velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,250,250,1.0,0.0004523893421169302
0.5,250,250,1.0,0.0004523893421169302
0.75,250,250,1.0,0.0004523893421169302
1.0,250,250,1.0,0.0004523893421169302
1.25,250,250,1.0,0.0004523893421169302
1.5,250,250,1.0,0.0004523893421169302
1.75,250,250,1.0,0.0004523893421169302
2.0,250,250,1.0,0.0004523893421169302
2.25,250,250,1.0,0.0004523893421169302
2.5,250,250,1.0,0.0004523893421169302
2.75,250,250,1.0,0.0004523893421169302
3.0,250,250,1.0,0.0004523893421169302
3.25,250,250,1.0,0.0004523893421169302
3.5,250,250,1.0,0.0004523893421169302
3.75,250,250,1.0,0.0004523893421169302
4.0,250,250,1.0,0.0004523893421169302
4.25,250,250,1.0,0.0004523893421169302
4.5,250,250,1.0,0.0004523893421169302
4.75,250,250,1.0,0.0004523893421169302
5.0,250,250,1.0,0.0004523893421169302
5.25,250,250,1.0,0.0004523893421169302
5.5,250,250,1.0,0.0004523893421169302
5.75,250,250,1.0,0.0004523893421169302
6.0,250,250,1.0,0.0004523893421169302
6.25,250,250,1.0,0.0004523893421169302
6.5,250,250,1.0,0.0004523893421169302
6.75,250,250,1.0,0.0004523893421169302
7.0,250,250,1.0,0.0004523893421169302
7.25,250,250,1.0,0.0004523893421169302
7.5,250,250,1.0,0.0004523893421169302
7.75,250,250,1.0,0.0004523893421169302
8.0,250,250,1.0,0.0004523893421169302
8.25,250,250,1.0,0.0004523893421169302
8.5,250,250,1.0,0.0004523893421169302
8.75,250,250,1.0,0.0004523893421169302
9.0,250,250,1.0,0.0004523893421169302
9.25,250,250,1.0,0.0004523893421169302
9.5,250,250,1.0,0.0004523893421169302
9.75,249,250,0.996,0.0004505797847484625
10.0,248,250,0.992,0.00044877022737999474
10.25,248,250,0.992,0.00044877022737999474
10.5,248,250,0.992,0.00044877022737999474
10.75,247,250,0.988,0.00044696067001152704
11.0,247,250,0.988,0.00044696067001152704
11.25,246,250,0.984,0.0004451511126430593
11.5,246,250,0.984,0.0004451511126430593
11.75,244,250,0.976,0.0004415319979061239
12.0,243,250,0.972,0.00043972244053765613
12.25,243,250,0.972,0.00043972244053765613
12.5,241,250,0.964,0.0004361033258007207
12.75,238,250,0.952,0.0004306746536953175
13.0,237,250,0.948,0.0004288650963268498
13.25,236,250,0.944,0.00042705553895838207
13.5,234,250,0.936,0.00042343642422144667
13.75,231,250,0.924,0.0004180077521160435
14.0,228,250,0.912,0.00041257908001064036
14.25,227,250,0.908,0.00041076952264217266
14.5,225,250,0.9,0.0004071504079052372
14.75,222,250,0.888,0.000401721735799834
15.0,219,250,0.876,0.00039629306369443084
15.25,217,250,0.868,0.0003926739489574954
15.5,217,250,0.868,0.0003926739489574954
15.75,216,250,0.864,0.0003908643915890277
16.0,216,250,0.864,0.0003908643915890277
16.25,214,250,0.856,0.00038724527685209223
16.5,209,250,0.836,0.0003781974900097536
16.75,204,250,0.816,0.000369149703167415
17.0,203,250,0.812,0.00036734014579894737
17.25,200,250,0.8,0.00036191147369354416
17.5,198,250,0.792,0.00035829235895660876
17.75,192,250,0.768,0.0003474350147458024
18.0,184,250,0.736,0.00033295855579806063
18.25,182,250,0.728,0.0003293394410611252
18.5,176,250,0.704,0.00031848209685031887
18.75,176,250,0.704,0.00031848209685031887
19.0,167,250,0.668,0.0003021960805341094
19.25,162,250,0.648,0.0002931482936917708
19.5,159,250,0.636,0.00028771962158636764
19.75,152,250,0.608,0.0002750527200070936
20.0,149,250,0.596,0.00026962404790169036
20.25,145,250,0.58,0.0002623858184278195
20.5,142,250,0.568,0.00025695714632241635
20.75,140,250,0.56,0.00025333803158548095
21.0,136,250,0.544,0.00024609980211161005
21.25,135,250,0.54,0.00024429024474314235
21.5,131,250,0.524,0.00023705201526927144
21.75,130,250,0.52,0.0002352424579008037
22.0,128,250,0.512,0.00023162334316386825
22.25,127,250,0.508,0.00022981378579540055
22.5,127,250,0.508,0.00022981378579540055
22.75,125,250,0.5,0.0002261946710584651
